[CONFIG] ID=02dda9330abb4fea82cb7b1cdbd66cc8 config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 32, 'momentum': 0.48030000000000006, 'weight_decay': 0.00011860000000000001, 'batch_norm_decay': 0.8829830000000001, 'batch_norm_epsilon': 0.0007228, 'learning_rate': 0.0402, 'optimizer': 'momentum'}
[CONFIG] ID=df151322d62e494fa6824553c7d66c04 config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 128, 'momentum': 0.47700000000000004, 'weight_decay': 0.00018, 'batch_norm_decay': 0.805373, 'batch_norm_epsilon': 0.0006733, 'learning_rate': 0.0658, 'optimizer': 'adam'}
[CONFIG] ID=ffd058627caa44d3abdfba4fd366e766 config={'num_layers': 20, 'eval_batch_size': 500, 'sync': False, 'num_inter_threads': 0, 'data_format': None, 'train_batch_size': 256, 'momentum': 0.6827000000000001, 'weight_decay': 0.0001586, 'batch_norm_decay': 0.8823860000000001, 'batch_norm_epsilon': 5.8509999999999994e-05, 'learning_rate': 0.07629999999999999, 'optimizer': 'rmsprop'}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=20 result={'accuracy': 0.7929, 'loss': 0.8035575, 'global_step': 3675}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=21 result={'accuracy': 0.7598, 'loss': 0.81609136, 'global_step': 1914}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=18 result={'accuracy': 0.8488, 'loss': 0.5946415, 'global_step': 26714}
[RESULT] ID=ca744a6ff2ae48de941fa688a71dc76e iter=0 result={'accuracy': 0.1795, 'loss': 3.710007, 'global_step': 43}
[RESULT] ID=0c4c83ef8a1d469fbfeff76bf0dff4c0 iter=0 result={'accuracy': 0.505, 'loss': 1.6129397, 'global_step': 703}
[RESULT] ID=b0759547ee8246a1a220b56d216750b6 iter=18 result={'accuracy': 0.7967, 'loss': 0.877033, 'global_step': 26714}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=21 result={'accuracy': 0.8273, 'loss': 0.6597704, 'global_step': 3850}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=22 result={'accuracy': 0.7719, 'loss': 0.81238645, 'global_step': 2001}
[RESULT] ID=ca744a6ff2ae48de941fa688a71dc76e iter=1 result={'accuracy': 0.1593, 'loss': 3.3726227, 'global_step': 86}
[RESULT] ID=0c4c83ef8a1d469fbfeff76bf0dff4c0 iter=1 result={'accuracy': 0.6232, 'loss': 1.3576775, 'global_step': 1406}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=19 result={'accuracy': 0.8666, 'loss': 0.51531106, 'global_step': 28120}
[RESULT] ID=870bb95b074a4a60b222ffcf4b2f3082 iter=22 result={'accuracy': 0.8162, 'loss': 0.7095616, 'global_step': 4025}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=23 result={'accuracy': 0.7917, 'loss': 0.73487085, 'global_step': 2088}
[RESULT] ID=b0759547ee8246a1a220b56d216750b6 iter=19 result={'accuracy': 0.8123, 'loss': 0.80586475, 'global_step': 28120}
[RESULT] ID=ca744a6ff2ae48de941fa688a71dc76e iter=2 result={'accuracy': 0.3358, 'loss': 2.1957595, 'global_step': 129}
[RESULT] ID=0c4c83ef8a1d469fbfeff76bf0dff4c0 iter=2 result={'accuracy': 0.7246, 'loss': 0.93596387, 'global_step': 2109}
[RESULT] ID=02dda9330abb4fea82cb7b1cdbd66cc8 iter=20 result={'accuracy': 0.8542, 'loss': 0.5723339, 'global_step': 29526}
[RESULT] ID=42a9d8c353214587a12cdf53d9fa4a9c iter=24 result={'accuracy': 0.7639, 'loss': 0.8251788, 'global_step': 2175}
